date,station_id,station_name,area_type,PM2_5,PM10,NO2,O3,AQI
2021-02-27,Yuexiu,越秀站,居民区,45.7,76.5,17.5,24.0,115
2021-02-27,Baiyun,白云站,工业区,59.6,98.8,17.5,24.0,135
2021-02-28,Tianhe,天河站,商业区,27.8,42.7,17.5,24.0,90
2021-02-28,Yuexiu,越秀站,居民区,44.1,69.5,17.5,24.0,113
2021-02-28,Baiyun,白云站,工业区,55.4,87.9,17.5,24.0,129
2021-03-01,Tianhe,天河站,商业区,38.5,75.9,25.0,20.0,105
2021-03-01,Yuexiu,越秀站,居民区,49.8,89.6,25.0,20.0,121
2021-03-01,Baiyun,白云站,工业区,69.2,131.2,25.0,20.0,149
2021-03-02,Tianhe,天河站,商业区,53.1,90.8,25.0,20.0,126
2021-03-02,Yuexiu,越秀站,居民区,44.9,69.2,25.0,20.0,114
2021-03-02,Baiyun,白云站,工业区,57.2,114.0,25.0,20.0,132
2021-03-03,Tianhe,天河站,商业区,52.2,103.9,25.0,20.0,125
2021-03-03,Yuexiu,越秀站,居民区,35.1,70.8,25.0,20.0,100
2021-03-03,Baiyun,白云站,工业区,44.3,87.6,25.0,20.0,113
2021-03-04,Tianhe,天河站,商业区,41.3,80.0,25.0,20.0,109
2021-03-04,Yuexiu,越秀站,居民区,38.4,78.2,25.0,20.0,105
2021-03-04,Baiyun,白云站,工业区,47.7,79.5,25.0,20.0,118
2021-03-05,Tianhe,天河站,商业区,37.1,53.8,25.0,20.0,103
2021-03-05,Yuexiu,越秀站,居民区,48.7,105.3,25.0,20.0,120
2021-03-05,Baiyun,白云站,工业区,85.6,155.7,25.0,20.0,172
2021-03-06,Tianhe,天河站,商业区,51.0,94.1,25.0,20.0,123
2021-03-06,Yuexiu,越秀站,居民区,51.6,89.4,25.0,20.0,124
2021-03-06,Baiyun,白云站,工业区,62.9,120.0,25.0,20.0,140
2021-03-07,Tianhe,天河站,商业区,39.9,71.2,25.0,20.0,107
2021-03-07,Yuexiu,越秀站,居民区,47.6,93.6,25.0,20.0,118
2021-03-07,Baiyun,白云站,工业区,51.4,91.9,25.0,20.0,123
2021-03-08,Tianhe,天河站,商业区,56.2,114.2,25.0,20.0,130
2021-03-08,Yuexiu,越秀站,居民区,57.7,104.2,25.0,20.0,132
2021-03-08,Baiyun,白云站,工业区,64.1,128.2,25.0,20.0,142
2021-03-09,Tianhe,天河站,商业区,53.9,76.0,25.0,20.0,127
2021-03-09,Yuexiu,越秀站,居民区,38.5,79.5,25.0,20.0,105
2021-03-09,Baiyun,白云站,工业区,58.6,97.6,25.0,20.0,134
2021-03-10,Tianhe,天河站,商业区,35.4,59.9,25.0,20.0,101
2021-03-10,Yuexiu,越秀站,居民区,37.9,84.1,25.0,20.0,104
2021-03-10,Baiyun,白云站,工业区,60.9,108.9,25.0,20.0,137
2021-03-11,Tianhe,天河站,商业区,47.5,94.7,25.0,20.0,118
2021-03-11,Yuexiu,越秀站,居民区,54.8,110.5,25.0,20.0,128
2021-03-11,Baiyun,白云站,工业区,55.3,96.3,25.0,20.0,129
2021-03-12,Tianhe,天河站,商业区,48.7,82.5,25.0,20.0,120
2021-03-12,Yuexiu,越秀站,居民区,48.0,90.2,25.0,20.0,119
2021-03-12,Baiyun,白云站,工业区,68.3,98.7,25.0,20.0,148
2021-03-13,Tianhe,天河站,商业区,48.3,84.8,25.0,20.0,119
2021-03-13,Yuexiu,越秀站,居民区,53.1,103.9,25.0,20.0,126
2021-03-13,Baiyun,白云站,工业区,75.9,157.1,25.0,20.0,158
2021-03-14,Tianhe,天河站,商业区,52.5,109.6,25.0,20.0,125
2021-03-14,Yuexiu,越秀站,居民区,50.1,90.5,25.0,20.0,122
2021-03-14,Baiyun,白云站,工业区,69.1,134.5,25.0,20.0,149
2021-03-15,Tianhe,天河站,商业区,41.6,78.3,25.0,20.0,109
2021-03-15,Yuexiu,越秀站,居民区,47.8,77.8,25.0,20.0,118
2021-03-15,Baiyun,白云站,工业区,73.0,132.1,25.0,20.0,154
2021-03-16,Tianhe,天河站,商业区,57.1,84.2,25.0,20.0,132
2021-03-16,Yuexiu,越秀站,居民区,44.0,79.5,25.0,20.0,113
2021-03-16,Baiyun,白云站,工业区,71.6,134.5,25.0,20.0,152
2021-03-17,Tianhe,天河站,商业区,45.7,71.9,25.0,20.0,115
2021-03-17,Yuexiu,越秀站,居民区,39.7,74.0,25.0,20.0,107
2021-03-17,Baiyun,白云站,工业区,48.6,82.3,25.0,20.0,119
2021-03-18,Tianhe,天河站,商业区,46.9,75.3,25.0,20.0,117
2021-03-18,Yuexiu,越秀站,居民区,59.6,121.9,25.0,20.0,135
2021-03-18,Baiyun,白云站,工业区,46.7,75.4,25.0,20.0,117
2021-03-19,Tianhe,天河站,商业区,28.7,47.2,25.0,20.0,91
2021-03-19,Yuexiu,越秀站,居民区,53.5,92.0,25.0,20.0,126
2021-03-19,Baiyun,白云站,工业区,65.3,97.7,25.0,20.0,143
2021-03-20,Tianhe,天河站,商业区,48.9,82.6,25.0,20.0,120
2021-03-20,Yuexiu,越秀站,居民区,48.1,85.7,25.0,20.0,119
2021-03-20,Baiyun,白云站,工业区,49.5,77.6,25.0,20.0,121
2021-03-21,Tianhe,天河站,商业区,50.0,94.0,25.0,20.0,121
2021-03-21,Yuexiu,越秀站,居民区,55.6,103.7,25.0,20.0,129
2021-03-21,Baiyun,白云站,工业区,62.4,90.8,25.0,20.0,139
2021-03-22,Tianhe,天河站,商业区,41.9,75.2,25.0,20.0,110
2021-03-22,Yuexiu,越秀站,居民区,62.1,120.3,25.0,20.0,139
2021-03-22,Baiyun,白云站,工业区,75.2,144.4,25.0,20.0,157
2021-03-23,Tianhe,天河站,商业区,39.0,71.1,25.0,20.0,106
2021-03-23,Yuexiu,越秀站,居民区,49.7,80.2,25.0,20.0,121
2021-03-23,Baiyun,白云站,工业区,57.6,101.3,25.0,20.0,132
2021-03-24,Tianhe,天河站,商业区,54.2,75.0,25.0,20.0,127
2021-03-24,Yuexiu,越秀站,居民区,56.7,91.5,25.0,20.0,131
2021-03-24,Baiyun,白云站,工业区,48.5,98.8,25.0,20.0,119
2021-03-25,Tianhe,天河站,商业区,48.5,99.4,25.0,20.0,119
2021-03-25,Yuexiu,越秀站,居民区,53.8,119.0,25.0,20.0,127
2021-03-25,Baiyun,白云站,工业区,66.2,117.2,25.0,20.0,145
2021-03-26,Tianhe,天河站,商业区,45.9,94.0,25.0,20.0,116
2021-03-26,Yuexiu,越秀站,居民区,42.4,70.8,25.0,20.0,111
2021-03-26,Baiyun,白云站,工业区,58.3,80.4,25.0,20.0,133
2021-03-27,Tianhe,天河站,商业区,44.6,63.4,25.0,20.0,114
2021-03-27,Yuexiu,越秀站,居民区,48.4,95.5,25.0,20.0,119
2021-03-27,Baiyun,白云站,工业区,56.8,121.2,25.0,20.0,131
2021-03-28,Tianhe,天河站,商业区,34.1,69.5,25.0,20.0,99
2021-03-28,Yuexiu,越秀站,居民区,52.9,77.0,25.0,20.0,126
2021-03-28,Baiyun,白云站,工业区,86.0,153.7,25.0,20.0,173
2021-03-29,Tianhe,天河站,商业区,37.9,57.6,25.0,20.0,104
2021-03-29,Yuexiu,越秀站,居民区,46.4,82.4,25.0,20.0,116
2021-03-29,Baiyun,白云站,工业区,62.1,108.0,25.0,20.0,139
2021-03-30,Tianhe,天河站,商业区,47.8,82.3,25.0,20.0,118
2021-03-30,Yuexiu,越秀站,居民区,34.1,60.3,25.0,20.0,99
2021-03-30,Baiyun,白云站,工业区,39.4,73.7,25.0,20.0,106
2021-03-31,Tianhe,天河站,商业区,37.2,68.3,25.0,20.0,103
2021-03-31,Yuexiu,越秀站,居民区,57.5,92.6,25.0,20.0,132
2021-03-31,Baiyun,白云站,工业区,70.9,121.4,25.0,20.0,151
2021-04-01,Tianhe,天河站,商业区,56.8,98.2,32.5,24.0,131
2021-04-01,Yuexiu,越秀站,居民区,43.3,83.8,32.5,24.0,112
2021-04-01,Baiyun,白云站,工业区,58.9,96.1,32.5,24.0,134
2021-04-02,Tianhe,天河站,商业区,41.8,74.8,32.5,24.0,110
2021-04-02,Yuexiu,越秀站,居民区,59.5,84.0,32.5,24.0,135
2021-04-02,Baiyun,白云站,工业区,63.2,121.7,32.5,24.0,140
2021-04-03,Tianhe,天河站,商业区,46.3,95.5,32.5,24.0,116
2021-04-03,Yuexiu,越秀站,居民区,48.9,86.3,32.5,24.0,120
2021-04-03,Baiyun,白云站,工业区,68.6,124.8,32.5,24.0,148
2021-04-04,Tianhe,天河站,商业区,42.4,80.6,32.5,24.0,111
2021-04-04,Yuexiu,越秀站,居民区,44.7,74.9,32.5,24.0,114
2021-04-04,Baiyun,白云站,工业区,58.0,120.1,32.5,24.0,133
2021-04-05,Tianhe,天河站,商业区,23.3,43.7,32.5,24.0,83
2021-04-05,Yuexiu,越秀站,居民区,49.8,72.8,32.5,24.0,121
2021-04-05,Baiyun,白云站,工业区,65.9,124.9,32.5,24.0,144
2021-04-06,Tianhe,天河站,商业区,49.0,62.2,32.5,24.0,120
2021-04-06,Yuexiu,越秀站,居民区,59.6,98.6,32.5,24.0,135
2021-04-06,Baiyun,白云站,工业区,69.5,135.4,32.5,24.0,149
2021-04-07,Tianhe,天河站,商业区,39.1,75.5,32.5,24.0,106
2021-04-07,Yuexiu,越秀站,居民区,46.6,64.6,32.5,24.0,117
2021-04-07,Baiyun,白云站,工业区,74.0,121.8,32.5,24.0,156
2021-04-08,Tianhe,天河站,商业区,39.2,67.5,32.5,24.0,106
2021-04-08,Yuexiu,越秀站,居民区,51.5,92.1,32.5,24.0,124
2021-04-08,Baiyun,白云站,工业区,68.2,104.5,32.5,24.0,147
2021-04-09,Tianhe,天河站,商业区,40.0,71.1,32.5,24.0,107
2021-04-09,Yuexiu,越秀站,居民区,63.6,113.0,32.5,24.0,141
2021-04-09,Baiyun,白云站,工业区,73.3,132.4,32.5,24.0,155
2021-04-10,Tianhe,天河站,商业区,41.7,73.1,32.5,24.0,110
2021-04-10,Yuexiu,越秀站,居民区,48.2,92.7,32.5,24.0,119
2021-04-10,Baiyun,白云站,工业区,76.0,142.2,32.5,24.0,159
2021-04-11,Tianhe,天河站,商业区,53.0,85.2,32.5,24.0,126
2021-04-11,Yuexiu,越秀站,居民区,46.4,76.8,32.5,24.0,116
2021-04-11,Baiyun,白云站,工业区,66.0,114.0,32.5,24.0,144
2021-04-12,Tianhe,天河站,商业区,49.9,80.6,32.5,24.0,121
2021-04-12,Yuexiu,越秀站,居民区,49.8,96.5,32.5,24.0,121
2021-04-12,Baiyun,白云站,工业区,43.5,96.7,32.5,24.0,112
2021-04-13,Tianhe,天河站,商业区,43.1,60.1,32.5,24.0,112
2021-04-13,Yuexiu,越秀站,居民区,50.7,91.6,32.5,24.0,122
2021-04-13,Baiyun,白云站,工业区,62.2,124.3,32.5,24.0,139
2021-04-14,Tianhe,天河站,商业区,50.0,93.1,32.5,24.0,121
2021-04-14,Yuexiu,越秀站,居民区,52.8,94.0,32.5,24.0,125
2021-04-14,Baiyun,白云站,工业区,79.8,120.0,32.5,24.0,164
2021-04-15,Tianhe,天河站,商业区,45.9,83.3,32.5,24.0,116
2021-04-15,Yuexiu,越秀站,居民区,55.5,90.6,32.5,24.0,129
2021-04-15,Baiyun,白云站,工业区,46.5,85.2,32.5,24.0,116
2021-04-16,Tianhe,天河站,商业区,46.9,98.4,32.5,24.0,117
2021-04-16,Yuexiu,越秀站,居民区,40.1,81.4,32.5,24.0,107
2021-04-16,Baiyun,白云站,工业区,85.4,147.2,32.5,24.0,172
2021-04-17,Tianhe,天河站,商业区,36.3,62.4,32.5,24.0,102
2021-04-17,Yuexiu,越秀站,居民区,49.6,94.9,32.5,24.0,121
2021-04-17,Baiyun,白云站,工业区,57.4,121.2,32.5,24.0,132
2021-04-18,Tianhe,天河站,商业区,37.5,54.4,32.5,24.0,104
2021-04-18,Yuexiu,越秀站,居民区,57.7,77.6,32.5,24.0,132
2021-04-18,Baiyun,白云站,工业区,61.1,148.0,32.5,24.0,137
2021-04-19,Tianhe,天河站,商业区,44.9,70.8,32.5,24.0,114
2021-04-19,Yuexiu,越秀站,居民区,49.1,87.8,32.5,24.0,120
2021-04-19,Baiyun,白云站,工业区,64.5,124.7,32.5,24.0,142
2021-04-20,Tianhe,天河站,商业区,38.0,81.2,32.5,24.0,104
2021-04-20,Yuexiu,越秀站,居民区,51.3,99.8,32.5,24.0,123
2021-04-20,Baiyun,白云站,工业区,57.1,117.4,32.5,24.0,132
2021-04-21,Tianhe,天河站,商业区,43.3,80.3,32.5,24.0,112
2021-04-21,Yuexiu,越秀站,居民区,42.6,68.1,32.5,24.0,111
2021-04-21,Baiyun,白云站,工业区,69.5,118.9,32.5,24.0,149
2021-04-22,Tianhe,天河站,商业区,39.2,65.6,32.5,24.0,106
2021-04-22,Yuexiu,越秀站,居民区,54.7,91.6,32.5,24.0,128
2021-04-22,Baiyun,白云站,工业区,61.9,111.6,32.5,24.0,138
2021-04-23,Tianhe,天河站,商业区,32.1,48.3,32.5,24.0,96
2021-04-23,Yuexiu,越秀站,居民区,52.0,85.9,32.5,24.0,124
2021-04-23,Baiyun,白云站,工业区,73.0,145.5,32.5,24.0,154
2021-04-24,Tianhe,天河站,商业区,49.9,107.9,32.5,24.0,121
2021-04-24,Yuexiu,越秀站,居民区,48.9,94.3,32.5,24.0,120
2021-04-24,Baiyun,白云站,工业区,57.5,131.7,32.5,24.0,132
2021-04-25,Tianhe,天河站,商业区,58.4,105.2,32.5,24.0,133
2021-04-25,Yuexiu,越秀站,居民区,52.4,108.5,32.5,24.0,125
2021-04-25,Baiyun,白云站,工业区,61.6,102.8,32.5,24.0,138
2021-04-26,Tianhe,天河站,商业区,50.9,92.4,32.5,24.0,123
2021-04-26,Yuexiu,越秀站,居民区,50.9,83.1,32.5,24.0,123
2021-04-26,Baiyun,白云站,工业区,46.8,86.4,32.5,24.0,117
2021-04-27,Tianhe,天河站,商业区,51.1,89.7,32.5,24.0,123
2021-04-27,Yuexiu,越秀站,居民区,60.2,99.8,32.5,24.0,136
2021-04-27,Baiyun,白云站,工业区,53.0,94.7,32.5,24.0,126
2021-04-28,Tianhe,天河站,商业区,44.4,86.8,32.5,24.0,113
2021-04-28,Yuexiu,越秀站,居民区,43.7,90.7,32.5,24.0,112
2021-04-28,Baiyun,白云站,工业区,81.6,146.2,32.5,24.0,167
2021-04-29,Tianhe,天河站,商业区,53.4,84.9,32.5,24.0,126
2021-04-29,Yuexiu,越秀站,居民区,57.5,115.5,32.5,24.0,132
2021-04-29,Baiyun,白云站,工业区,71.2,127.9,32.5,24.0,152
2021-04-30,Tianhe,天河站,商业区,25.1,41.9,32.5,24.0,86
2021-04-30,Yuexiu,越秀站,居民区,44.9,72.0,32.5,24.0,114
2021-04-30,Baiyun,白云站,工业区,64.2,110.1,32.5,24.0,142
2021-05-01,Tianhe,天河站,商业区,38.3,60.8,38.0,35.0,105
2021-05-01,Yuexiu,越秀站,居民区,42.9,86.8,38.0,35.0,111
2021-05-01,Baiyun,白云站,工业区,55.1,93.4,38.0,35.0,129
2021-05-02,Tianhe,天河站,商业区,40.7,76.0,38.0,35.0,108
2021-05-02,Yuexiu,越秀站,居民区,51.3,61.1,38.0,35.0,123
2021-05-02,Baiyun,白云站,工业区,70.5,147.1,38.0,35.0,151
2021-05-03,Tianhe,天河站,商业区,36.8,59.1,38.0,35.0,103
2021-05-03,Yuexiu,越秀站,居民区,44.8,73.8,38.0,35.0,114
2021-05-03,Baiyun,白云站,工业区,63.2,89.1,38.0,35.0,140
2021-05-04,Tianhe,天河站,商业区,36.3,76.6,38.0,35.0,102
2021-05-04,Yuexiu,越秀站,居民区,41.3,84.7,38.0,35.0,109
2021-05-04,Baiyun,白云站,工业区,64.4,92.6,38.0,35.0,142
2021-05-05,Tianhe,天河站,商业区,47.8,85.0,38.0,35.0,118
2021-05-05,Yuexiu,越秀站,居民区,44.7,82.7,38.0,35.0,114
2021-05-05,Baiyun,白云站,工业区,65.5,127.1,38.0,35.0,144
2021-05-06,Tianhe,天河站,商业区,51.4,96.7,38.0,35.0,123
2021-05-06,Yuexiu,越秀站,居民区,38.1,65.0,38.0,35.0,104
2021-05-06,Baiyun,白云站,工业区,88.1,171.4,38.0,35.0,176
2021-05-07,Tianhe,天河站,商业区,59.2,123.0,38.0,35.0,135
2021-05-07,Yuexiu,越秀站,居民区,49.8,92.6,38.0,35.0,121
2021-05-07,Baiyun,白云站,工业区,60.8,88.3,38.0,35.0,137
2021-05-08,Tianhe,天河站,商业区,43.8,89.4,38.0,35.0,113
2021-05-08,Yuexiu,越秀站,居民区,43.7,82.3,38.0,35.0,112
2021-05-08,Baiyun,白云站,工业区,68.9,111.5,38.0,35.0,148
2021-05-09,Tianhe,天河站,商业区,40.7,65.0,38.0,35.0,108
2021-05-09,Yuexiu,越秀站,居民区,42.1,64.9,38.0,35.0,110
2021-05-09,Baiyun,白云站,工业区,52.9,110.2,38.0,35.0,126
2021-05-10,Tianhe,天河站,商业区,37.7,68.7,38.0,35.0,104
2021-05-10,Yuexiu,越秀站,居民区,44.4,90.4,38.0,35.0,113
2021-05-10,Baiyun,白云站,工业区,73.1,144.3,38.0,35.0,154
2021-05-11,Tianhe,天河站,商业区,45.7,80.1,38.0,35.0,115
2021-05-11,Yuexiu,越秀站,居民区,39.4,86.3,38.0,35.0,106
2021-05-11,Baiyun,白云站,工业区,54.2,104.7,38.0,35.0,127
2021-05-12,Tianhe,天河站,商业区,50.6,85.5,38.0,35.0,122
2021-05-12,Yuexiu,越秀站,居民区,55.5,108.4,38.0,35.0,129
2021-05-12,Baiyun,白云站,工业区,77.0,131.3,38.0,35.0,160
2021-05-13,Tianhe,天河站,商业区,35.2,59.9,38.0,35.0,100
2021-05-13,Yuexiu,越秀站,居民区,49.5,89.7,38.0,35.0,121
2021-05-13,Baiyun,白云站,工业区,57.5,81.6,38.0,35.0,132
2021-05-14,Tianhe,天河站,商业区,46.7,102.6,38.0,35.0,117
2021-05-14,Yuexiu,越秀站,居民区,51.4,98.7,38.0,35.0,123
2021-05-14,Baiyun,白云站,工业区,66.4,124.7,38.0,35.0,145
2021-05-15,Tianhe,天河站,商业区,49.8,93.5,38.0,35.0,121
2021-05-15,Yuexiu,越秀站,居民区,45.8,75.1,38.0,35.0,115
2021-05-15,Baiyun,白云站,工业区,58.8,109.6,38.0,35.0,134
2021-05-16,Tianhe,天河站,商业区,41.6,77.5,38.0,35.0,109
2021-05-16,Yuexiu,越秀站,居民区,51.2,100.7,38.0,35.0,123
2021-05-16,Baiyun,白云站,工业区,72.9,132.3,38.0,35.0,154
2021-05-17,Tianhe,天河站,商业区,35.1,60.7,38.0,35.0,100
2021-05-17,Yuexiu,越秀站,居民区,48.3,69.3,38.0,35.0,119
2021-05-17,Baiyun,白云站,工业区,73.9,135.0,38.0,35.0,156
2021-05-18,Tianhe,天河站,商业区,46.2,95.7,38.0,35.0,116
2021-05-18,Yuexiu,越秀站,居民区,43.5,83.3,38.0,35.0,112
2021-05-18,Baiyun,白云站,工业区,60.1,106.0,38.0,35.0,136
2021-05-19,Tianhe,天河站,商业区,38.6,82.3,38.0,35.0,105
2021-05-19,Yuexiu,越秀站,居民区,45.3,87.9,38.0,35.0,115
2021-05-19,Baiyun,白云站,工业区,43.9,89.4,38.0,35.0,113
2021-05-20,Tianhe,天河站,商业区,50.6,92.0,38.0,35.0,122
2021-05-20,Yuexiu,越秀站,居民区,46.4,87.2,38.0,35.0,116
2021-05-20,Baiyun,白云站,工业区,82.1,118.8,38.0,35.0,167
2021-05-21,Tianhe,天河站,商业区,48.8,78.9,38.0,35.0,120
2021-05-21,Yuexiu,越秀站,居民区,47.9,83.8,38.0,35.0,118
2021-05-21,Baiyun,白云站,工业区,57.2,102.8,38.0,35.0,132
2021-05-22,Tianhe,天河站,商业区,36.2,72.7,38.0,35.0,102
2021-05-22,Yuexiu,越秀站,居民区,35.1,67.0,38.0,35.0,100
2021-05-22,Baiyun,白云站,工业区,58.1,91.0,38.0,35.0,133
2021-05-23,Tianhe,天河站,商业区,45.0,67.0,38.0,35.0,114
2021-05-23,Yuexiu,越秀站,居民区,48.3,73.2,38.0,35.0,119
2021-05-23,Baiyun,白云站,工业区,65.4,105.6,38.0,35.0,143
2021-05-24,Tianhe,天河站,商业区,40.7,75.7,38.0,35.0,108
2021-05-24,Yuexiu,越秀站,居民区,42.5,75.9,38.0,35.0,111
2021-05-24,Baiyun,白云站,工业区,47.2,91.0,38.0,35.0,117
2021-05-25,Tianhe,天河站,商业区,55.2,130.2,38.0,35.0,129
2021-05-25,Yuexiu,越秀站,居民区,48.7,95.3,38.0,35.0,120
2021-05-25,Baiyun,白云站,工业区,44.8,94.1,38.0,35.0,114
2021-05-26,Tianhe,天河站,商业区,48.7,83.0,38.0,35.0,120
2021-05-26,Yuexiu,越秀站,居民区,56.9,99.6,38.0,35.0,131
2021-05-26,Baiyun,白云站,工业区,56.9,107.9,38.0,35.0,131
2021-05-27,Tianhe,天河站,商业区,36.7,73.6,38.0,35.0,102
2021-05-27,Yuexiu,越秀站,居民区,40.4,64.3,38.0,35.0,108
2021-05-27,Baiyun,白云站,工业区,52.8,103.0,38.0,35.0,125
2021-05-28,Tianhe,天河站,商业区,39.6,60.6,38.0,35.0,107
2021-05-28,Yuexiu,越秀站,居民区,43.7,78.3,38.0,35.0,112
2021-05-28,Baiyun,白云站,工业区,50.3,78.9,38.0,35.0,122
2021-05-29,Tianhe,天河站,商业区,57.5,93.6,38.0,35.0,132
2021-05-29,Yuexiu,越秀站,居民区,45.7,78.9,38.0,35.0,115
2021-05-29,Baiyun,白云站,工业区,57.3,110.2,38.0,35.0,132
2021-05-30,Tianhe,天河站,商业区,49.9,86.7,38.0,35.0,121
2021-05-30,Yuexiu,越秀站,居民区,39.1,80.4,38.0,35.0,106
2021-05-30,Baiyun,白云站,工业区,60.3,129.3,38.0,35.0,136
2021-05-31,Tianhe,天河站,商业区,29.0,53.2,38.0,35.0,91
2021-05-31,Yuexiu,越秀站,居民区,61.8,107.0,38.0,35.0,138
2021-05-31,Baiyun,白云站,工业区,59.1,109.8,38.0,35.0,134
2021-06-01,Tianhe,天河站,商业区,36.6,63.7,40.0,50.0,102
2021-06-01,Yuexiu,越秀站,居民区,41.8,69.9,40.0,50.0,110
2021-06-01,Baiyun,白云站,工业区,66.3,125.5,40.0,50.0,145
2021-06-02,Tianhe,天河站,商业区,41.5,81.4,40.0,50.0,109
2021-06-02,Yuexiu,越秀站,居民区,42.3,69.5,40.0,50.0,110
2021-06-02,Baiyun,白云站,工业区,50.9,91.7,40.0,50.0,123
2021-06-03,Tianhe,天河站,商业区,33.6,57.2,40.0,50.0,98
2021-06-03,Yuexiu,越秀站,居民区,40.6,90.3,40.0,50.0,108
2021-06-03,Baiyun,白云站,工业区,32.7,57.7,40.0,50.0,97
2021-06-04,Tianhe,天河站,商业区,50.4,91.9,40.0,50.0,122
2021-06-04,Yuexiu,越秀站,居民区,49.0,89.1,40.0,50.0,120
2021-06-04,Baiyun,白云站,工业区,50.4,68.1,40.0,50.0,122
2021-06-05,Tianhe,天河站,商业区,41.2,67.8,40.0,50.0,109
2021-06-05,Yuexiu,越秀站,居民区,38.7,65.8,40.0,50.0,105
2021-06-05,Baiyun,白云站,工业区,70.7,161.2,40.0,50.0,151
2021-06-06,Tianhe,天河站,商业区,41.3,70.5,40.0,50.0,109
2021-06-06,Yuexiu,越秀站,居民区,36.2,68.6,40.0,50.0,102
2021-06-06,Baiyun,白云站,工业区,71.0,124.2,40.0,50.0,151
2021-06-07,Tianhe,天河站,商业区,25.7,49.8,40.0,50.0,87
2021-06-07,Yuexiu,越秀站,居民区,50.5,74.9,40.0,50.0,122
2021-06-07,Baiyun,白云站,工业区,57.5,108.7,40.0,50.0,132
2021-06-08,Tianhe,天河站,商业区,39.6,65.0,40.0,50.0,107
2021-06-08,Yuexiu,越秀站,居民区,50.7,87.2,40.0,50.0,122
2021-06-08,Baiyun,白云站,工业区,43.5,60.5,40.0,50.0,112
2021-06-09,Tianhe,天河站,商业区,47.6,91.5,40.0,50.0,118
2021-06-09,Yuexiu,越秀站,居民区,44.6,76.3,40.0,50.0,114
2021-06-09,Baiyun,白云站,工业区,51.6,81.7,40.0,50.0,124
2021-06-10,Tianhe,天河站,商业区,37.4,51.5,40.0,50.0,103
2021-06-10,Yuexiu,越秀站,居民区,39.1,68.0,40.0,50.0,106
2021-06-10,Baiyun,白云站,工业区,61.1,109.5,40.0,50.0,137
2021-06-11,Tianhe,天河站,商业区,44.8,92.7,40.0,50.0,114
2021-06-11,Yuexiu,越秀站,居民区,51.0,96.6,40.0,50.0,123
2021-06-11,Baiyun,白云站,工业区,56.1,90.0,40.0,50.0,130
2021-06-12,Tianhe,天河站,商业区,44.4,94.9,40.0,50.0,113
2021-06-12,Yuexiu,越秀站,居民区,46.3,101.0,40.0,50.0,116
2021-06-12,Baiyun,白云站,工业区,43.2,67.8,40.0,50.0,112
2021-06-13,Tianhe,天河站,商业区,45.1,83.6,40.0,50.0,114
2021-06-13,Yuexiu,越秀站,居民区,52.7,94.6,40.0,50.0,125
2021-06-13,Baiyun,白云站,工业区,48.7,85.6,40.0,50.0,120
2021-06-14,Tianhe,天河站,商业区,30.8,48.5,40.0,50.0,94
2021-06-14,Yuexiu,越秀站,居民区,50.4,99.6,40.0,50.0,122
2021-06-14,Baiyun,白云站,工业区,59.0,86.0,40.0,50.0,134
2021-06-15,Tianhe,天河站,商业区,37.8,58.9,40.0,50.0,104
2021-06-15,Yuexiu,越秀站,居民区,51.8,87.1,40.0,50.0,124
2021-06-15,Baiyun,白云站,工业区,46.9,84.7,40.0,50.0,117
2021-06-16,Tianhe,天河站,商业区,36.2,75.8,40.0,50.0,102
2021-06-16,Yuexiu,越秀站,居民区,39.2,59.5,40.0,50.0,106
2021-06-16,Baiyun,白云站,工业区,37.9,68.0,40.0,50.0,104
2021-06-17,Tianhe,天河站,商业区,36.6,55.5,40.0,50.0,102
2021-06-17,Yuexiu,越秀站,居民区,51.8,100.2,40.0,50.0,124
2021-06-17,Baiyun,白云站,工业区,55.8,115.6,40.0,50.0,130
2021-06-18,Tianhe,天河站,商业区,44.0,71.9,40.0,50.0,113
2021-06-18,Yuexiu,越秀站,居民区,37.1,72.9,40.0,50.0,103
2021-06-18,Baiyun,白云站,工业区,59.3,108.8,40.0,50.0,135
2021-06-19,Tianhe,天河站,商业区,34.9,67.1,40.0,50.0,100
2021-06-19,Yuexiu,越秀站,居民区,39.0,69.4,40.0,50.0,106
2021-06-19,Baiyun,白云站,工业区,68.2,113.7,40.0,50.0,147
2021-06-20,Tianhe,天河站,商业区,30.6,48.6,40.0,50.0,94
2021-06-20,Yuexiu,越秀站,居民区,50.6,93.6,40.0,50.0,122
2021-06-20,Baiyun,白云站,工业区,54.9,93.3,40.0,50.0,128
2021-06-21,Tianhe,天河站,商业区,42.9,70.0,40.0,50.0,111
2021-06-21,Yuexiu,越秀站,居民区,46.0,76.1,40.0,50.0,116
2021-06-21,Baiyun,白云站,工业区,48.5,81.0,40.0,50.0,119
2021-06-22,Tianhe,天河站,商业区,37.7,67.6,40.0,50.0,104
2021-06-22,Yuexiu,越秀站,居民区,45.6,48.4,40.0,50.0,115
2021-06-22,Baiyun,白云站,工业区,49.2,84.7,40.0,50.0,120
2021-06-23,Tianhe,天河站,商业区,49.0,77.7,40.0,50.0,120
2021-06-23,Yuexiu,越秀站,居民区,45.1,94.6,40.0,50.0,114
2021-06-23,Baiyun,白云站,工业区,45.0,84.5,40.0,50.0,114
2021-06-24,Tianhe,天河站,商业区,35.2,59.8,40.0,50.0,100
2021-06-24,Yuexiu,越秀站,居民区,38.7,64.0,40.0,50.0,105
